side,entry_time,exit_time,reason,qty,entry_px,exit_px,pnl
short,2023-05-10 21:00:00,2023-05-12 05:45:00,TP2,0.01828095812876833,27778.460000000003,26216.280000000002,28.064609379042444
short,2023-05-15 02:15:00,2023-05-15 05:00:00,SL,0.03754603964766443,27161.800000000003,27300.20538626088,-6.218990426763168
short,2023-05-18 12:15:00,2023-05-18 14:45:00,TP1,0.01864768153947984,27327.690000000002,27137.965000000004,3.030102285438196
short,2023-05-18 12:15:00,2023-05-18 17:30:00,TP2,0.01864768153947984,27327.690000000002,26948.230000000007,6.569989201259793
short,2023-05-20 18:15:00,2023-05-20 19:00:00,TP1,0.018822068815644383,27100.0,27006.927791769605,1.2426093489865764
short,2023-05-20 18:15:00,2023-05-21 00:45:00,SL,0.018822068815644383,27100.0,27162.074805486925,-1.6790385136269097
short,2023-06-13 12:30:00,2023-06-13 15:15:00,TP1,0.01954759000752042,26093.050000000003,25824.200000000004,4.747941014862866
short,2023-06-13 12:30:00,2023-06-14 20:00:00,TP2,0.01954759000752042,26093.050000000003,25555.340000000007,10.006133846809458
long,2023-06-30 14:45:00,2023-06-30 17:15:00,TP1,0.016974122370942615,30092.51,30590.44504544016,7.93699044169631
long,2023-06-30 14:45:00,2023-07-03 15:30:00,TP2,0.016974122370942615,30092.51,31088.390090880315,16.38494448693444
short,2023-07-16 01:30:00,2023-07-16 02:15:00,TP1,0.01691146670522028,30275.91,30152.454999999994,1.5768389807188616
short,2023-07-16 01:30:00,2023-07-16 14:15:00,SL,0.01691146670522028,30275.91,30358.239999999998,-1.90502725830292
short,2023-07-20 06:00:00,2023-07-20 06:15:00,SL,0.03403083913790349,30089.980000000003,30169.684770643293,-3.737763707442154
short,2023-07-26 14:00:00,2023-07-26 15:30:00,SL,0.035000131391414314,29245.99,29320.899999999998,-3.6467842651239684
short,2023-07-28 15:30:00,2023-07-28 17:30:00,TP1,0.01741048142390044,29386.0,29253.865259505576,1.7900553024297592
short,2023-07-28 15:30:00,2023-07-30 19:45:00,TP2,0.01741048142390044,29386.0,29121.72051901115,4.091909203848939
short,2023-08-06 03:00:00,2023-08-06 05:45:00,SL,0.03523719060834802,29055.58,29092.44,-2.3233292779426167
short,2023-08-07 18:45:00,2023-08-07 19:45:00,SL,0.0351821647507773,29094.420000000002,29153.92,-3.1179901498407676
long,2023-08-11 08:00:00,2023-08-11 10:00:00,SL,0.03475870769782936,29439.899999999998,29352.410000000003,-4.062811695567978
long,2023-08-13 16:15:00,2023-08-13 17:00:00,TP1,0.017424662729535672,29351.69,29377.055564539834,-0.06967788494450255
long,2023-08-13 16:15:00,2023-08-13 17:15:00,TP2,0.017424662729535672,29351.69,29402.431129079665,0.3722616884067703
short,2023-08-20 01:00:00,2023-08-20 01:30:00,TP1,0.019584117769352632,26115.980000000003,26050.140000000007,0.7786045951090179
short,2023-08-20 01:00:00,2023-08-20 05:15:00,SL,0.019584117769352632,26115.980000000003,26159.899999999998,-1.3720229476381351
short,2023-08-20 13:00:00,2023-08-20 14:30:00,TP1,0.01953782526756726,26176.34,26102.691278166923,0.9282265692190643
short,2023-08-20 13:00:00,2023-08-20 15:00:00,TP2,0.01953782526756726,26176.34,26029.03255633385,2.3680773714443304
short,2023-08-23 14:45:00,2023-08-23 15:15:00,SL,0.039289913613439885,26041.980000000003,26183.969999999998,-6.604751365912022
short,2023-09-03 06:45:00,2023-09-03 07:15:00,SL,0.03946457213554842,25909.99,25940.002019002495,-2.2075303639881265
short,2023-09-10 22:30:00,2023-09-11 00:30:00,TP1,0.01974484462926994,25887.920000000002,25749.342398260236,2.2264083538812756
short,2023-09-10 22:30:00,2023-09-11 10:15:00,TP2,0.01974484462926994,25887.920000000002,25610.754796520472,4.964167213108004
long,2023-09-21 10:15:00,2023-09-21 10:45:00,SL,0.038223590736839376,26764.23,26670.09712367296,-4.619322465243106
short,2023-09-24 06:45:00,2023-09-24 09:00:00,SL,0.03851013353474546,26553.09,26590.069999999996,-2.447379832143902
long,2023-10-03 15:45:00,2023-10-03 20:00:00,SL,0.03738591807707877,27345.01,27214.95937114135,-5.881949428980682
long,2023-10-03 20:00:00,2023-10-04 00:30:00,SL,0.03736725028129764,27342.929999999997,27234.49,-5.071808676927481
long,2023-10-06 13:30:00,2023-10-06 13:45:00,SL,0.03712861503654458,27505.01,27464.420000000002,-2.5275198869573567
long,2023-10-08 13:15:00,2023-10-08 13:30:00,TP1,0.018314746149084116,27872.899999999998,27907.299999999996,0.11922716595588273
long,2023-10-08 13:15:00,2023-10-08 13:45:00,TP2,0.018314746149084116,27872.899999999998,27941.709999999995,0.7491224757383697
long,2023-10-27 18:30:00,2023-10-27 23:30:00,TP1,0.015182028616775587,33627.16,33935.317691648626,4.1655911582214635
long,2023-10-27 18:30:00,2023-10-28 11:15:00,TP2,0.015182028616775587,33627.16,34243.48538329725,8.841862566239875
long,2023-10-31 06:30:00,2023-10-31 08:00:00,SL,0.029800136595847473,34307.15,34062.77999999999,-8.300976006451807
long,2023-10-31 14:00:00,2023-11-01 12:45:00,TP1,0.014889610825606688,34303.37,34720.975000000006,5.704103111556323
long,2023-10-31 14:00:00,2023-11-01 13:15:00,TP2,0.014889610825606688,34303.37,35138.59000000001,11.919118874079668
long,2023-11-03 05:15:00,2023-11-03 07:30:00,SL,0.029685704445854083,34470.8,34366.63999999999,-4.113806924405088
long,2023-11-07 03:00:00,2023-11-07 09:30:00,SL,0.02932525278815643,34880.47,34755.811502970195,-4.676692716741629
long,2023-11-07 11:00:00,2023-11-07 12:00:00,SL,0.029462398550411092,34702.23,34574.12531627161,-4.794795043404245
long,2023-11-21 15:30:00,2023-11-21 15:45:00,TP1,0.013978101484318061,36554.73,36874.905125787714,3.962236955142576
long,2023-11-21 15:30:00,2023-11-21 16:45:00,TP2,0.013978101484318061,36554.73,37195.09025157542,8.43557934708126
long,2023-11-26 12:45:00,2023-11-26 13:00:00,SL,0.02719209134838014,37627.53,37542.262260112766,-3.340620100971426
long,2023-11-30 15:00:00,2023-11-30 15:45:00,SL,0.02714171533662987,37685.060000000005,37553.53999999999,-4.590730732837148
short,2023-12-31 08:00:00,2023-12-31 09:15:00,SL,0.024062913672931147,42487.71,42641.50705352197,-4.725033722551941
short,2024-01-15 18:45:00,2024-01-15 22:00:00,TP1,0.011878255861255177,43015.81,42585.876327142,4.598462803402091
short,2024-01-15 18:45:00,2024-01-16 14:30:00,TP2,0.011878255861255177,43015.81,42155.93265428401,9.707997246013148
long,2024-01-31 13:30:00,2024-01-31 15:30:00,TP1,0.011984768540695235,42693.200000000004,43200.55000000001,5.5657639627006255
long,2024-01-31 13:30:00,2024-01-31 17:45:00,TP2,0.011984768540695235,42693.200000000004,43707.91000000002,11.643315833424452
long,2024-02-04 00:30:00,2024-02-04 05:00:00,SL,0.02384563657327837,42987.200000000004,42895.87525959922,-3.201664869964076
long,2024-02-17 21:15:00,2024-02-23 23:15:00,SL,0.019767005473602748,51840.78,50624.939999999995,-25.046236159073562
long,2024-02-26 05:30:00,2024-02-26 07:30:00,SL,0.019822010080554245,51570.57,51399.939999999995,-4.402770823654969
long,2024-02-26 12:15:00,2024-02-26 14:30:00,TP1,0.00999422018282349,51119.15,51445.765,2.751734053241586
long,2024-02-26 12:15:00,2024-02-26 15:00:00,TP2,0.00999422018282349,51119.15,51772.39,6.014464039372701
long,2024-03-03 01:00:00,2024-03-03 07:15:00,SL,0.016526568740911067,61880.28,61624.939999999995,-5.240452816399966
long,2024-03-11 01:45:00,2024-03-11 06:45:00,TP1,0.007482847201424558,68299.18,69173.60884380637,6.02887349008554
long,2024-03-11 01:45:00,2024-03-11 07:00:00,TP2,0.007482847201424558,68299.18,70048.04768761275,12.568894099151413
long,2024-03-31 00:00:00,2024-03-31 01:00:00,TP1,0.007343379323945234,69722.97,69988.63737797731,1.4379186660180387
long,2024-03-31 00:00:00,2024-03-31 05:15:00,TP2,0.007343379323945234,69722.97,70254.3147559546,3.387912945414329
long,2024-04-01 06:30:00,2024-04-01 08:30:00,SL,0.014711182101401625,69640.01999999999,69257.49948532085,-6.649002300257489
short,2024-04-15 13:45:00,2024-04-15 14:45:00,TP1,0.007772035998181947,65865.76000000001,64363.744999999995,11.167640449366658
short,2024-04-15 13:45:00,2024-04-15 19:00:00,TP2,0.007772035998181947,65865.76000000001,62861.71999999999,22.847269715721048
short,2024-04-28 03:30:00,2024-04-28 08:30:00,TP1,0.008017669114151707,64059.99,63671.57367659254,2.602138853120282
short,2024-04-28 03:30:00,2024-04-28 22:30:00,TP2,0.008017669114151707,64059.99,63283.147353185086,5.717969726295877
short,2024-05-12 16:45:00,2024-05-12 17:00:00,SL,0.01675810780242797,61346.759999999995,61366.65,-1.3615410409821755
long,2024-06-02 10:15:00,2024-06-02 11:30:00,TP1,0.007613478329406636,67506.56,67698.44843461858,0.9462482377602199
long,2024-06-02 10:15:00,2024-06-02 11:45:00,TP2,0.007613478329406636,67506.56,67890.34686923715,2.406532303889091
short,2024-06-09 13:15:00,2024-06-09 13:30:00,TP1,0.007398885184796373,69487.14,69312.5284041402,0.778449744595666
short,2024-06-09 13:15:00,2024-06-09 16:15:00,SL,0.007398885184796373,69487.14,69603.57439723985,-1.3760428497868566
short,2024-06-10 05:00:00,2024-06-10 06:45:00,TP1,0.007384337329330437,69619.99,69347.91500000001,1.4960006346423844
short,2024-06-10 05:00:00,2024-06-10 15:15:00,SL,0.007384337329330437,69619.99,69801.4,-1.8543599222558216
short,2024-06-12 18:00:00,2024-06-12 19:45:00,TP1,0.007431044338980551,69179.99,67951.42499999999,8.620006175753693
short,2024-06-12 18:00:00,2024-06-13 15:30:00,TP2,0.007431044338980551,69179.99,66722.84999999999,17.754166272166085
short,2024-06-16 14:15:00,2024-06-16 22:00:00,SL,0.015484400831684762,66570.0,66770.06,-4.1301546983672655
short,2024-06-17 18:30:00,2024-06-18 00:30:00,TP1,0.007711298474190892,66809.99,66081.82905549757,5.1026821395494855
short,2024-06-17 18:30:00,2024-06-18 01:15:00,TP2,0.007711298474190892,66809.99,65353.65811099514,10.720633204587873
short,2024-06-23 01:00:00,2024-06-23 01:15:00,SL,0.016030293898901912,64375.979999999996,64397.880000000005,-1.3832048475341163
long,2024-07-02 08:15:00,2024-07-02 12:45:00,TP1,0.008230124985962404,62686.020000000004,62995.8157838372,2.032469412621214
long,2024-07-02 08:15:00,2024-07-02 14:00:00,SL,0.008230124985962404,62686.020000000004,62479.4628107752,-2.2150552677997317
long,2024-07-18 00:15:00,2024-07-18 00:30:00,TP1,0.008044417291455235,64132.01,64243.075000000004,0.37710182969247663
long,2024-07-18 00:15:00,2024-07-18 00:45:00,TP2,0.008044417291455235,64132.01,64354.15000000001,1.2701887135155778
long,2024-07-18 15:30:00,2024-07-18 15:45:00,SL,0.01616246994776009,63850.020000000004,63461.949341144864,-7.3010183005868665
long,2024-07-21 18:15:00,2024-07-21 19:30:00,TP1,0.007699295353232852,66970.01999999999,67501.09999999999,3.571275341514908
long,2024-07-21 18:15:00,2024-07-21 20:15:00,TP2,0.007699295353232852,66970.01999999999,68032.18999999999,7.658249601278742
long,2024-07-23 06:00:00,2024-07-23 07:15:00,SL,0.015476831532463885,66704.01999999999,66360.45603342121,-6.346989870627171
long,2024-07-23 14:00:00,2024-07-23 14:15:00,TP1,0.0077635828444922355,66446.90999999999,66732.73999999999,1.702089261453489
long,2024-07-23 14:00:00,2024-07-23 14:30:00,TP2,0.0077635828444922355,66446.90999999999,67018.57999999999,3.920122210462987
long,2024-07-29 17:00:00,2024-07-30 00:15:00,SL,0.015391296381769297,67070.01,66494.03403526792,-9.892878675814117
short,2024-08-07 02:30:00,2024-08-07 03:00:00,SL,0.018190730875894418,56693.99,56935.62,-5.4289291290638735
long,2024-08-11 15:15:00,2024-08-11 16:00:00,SL,0.017068425591285692,60390.0,60004.561646137096,-7.606298671462904
long,2024-08-12 14:00:00,2024-08-13 16:45:00,TP1,0.008678674604894231,59340.950000000004,61163.80000000001,15.297011246734435
long,2024-08-12 14:00:00,2024-08-15 02:00:00,SL,0.008678674604894231,59340.950000000004,58125.689999999995,-11.05657347308897
long,2024-08-26 07:00:00,2024-08-26 09:15:00,SL,0.016157438836316408,63774.07,63522.67374082949,-5.0903143567536615
long,2024-08-27 00:15:00,2024-08-27 09:30:00,SL,0.016361384639995546,62948.01,62649.68408393518,-5.908501152217475
short,2024-08-29 18:00:00,2024-08-30 15:00:00,TP1,0.008577717474381361,59999.979999999996,58249.41499999999,14.508697039627165
short,2024-08-29 18:00:00,2024-09-04 01:00:00,TP2,0.008577717474381361,59999.979999999996,56498.83999999999,29.532142776226213
short,2024-09-08 22:30:00,2024-09-09 00:00:00,SL,0.018889190472511228,54726.0,55080.76987891544,-7.73839631245048
long,2024-09-11 04:45:00,2024-09-11 05:00:00,SL,0.018272539875677833,56530.51,56502.24999999999,-1.5490797840657868
short,2024-10-04 08:00:00,2024-10-04 08:15:00,SL,0.016820872879726126,61399.97,61623.177410311866,-4.789221836595081
short,2024-10-05 13:15:00,2024-10-05 16:15:00,TP1,0.008294945037469383,62225.979999999996,62075.179999999986,0.7353420665036237
short,2024-10-05 13:15:00,2024-10-05 17:00:00,TP2,0.008294945037469383,62225.979999999996,61924.36999999997,1.986928207935033
long,2024-10-13 12:00:00,2024-10-13 14:30:00,SL,0.01648186681590954,62650.33,62521.38117458101,-3.1568491029732795
long,2024-10-22 13:45:00,2024-10-22 14:00:00,TP1,0.0077037771311124735,66998.22,67385.60000000002,2.46665768539673
long,2024-10-22 13:45:00,2024-10-22 22:45:00,TP2,0.0077037771311124735,66998.22,67772.99000000003,5.4495317251070885
long,2024-11-17 02:30:00,2024-11-17 04:30:00,TP1,0.005746614201167285,89885.12999999999,90569.64437482471,3.4151380427254843
long,2024-11-17 02:30:00,2024-11-17 09:00:00,TP2,0.005746614201167285,89885.12999999999,91254.16874964943,7.346868687391647
long,2024-11-24 13:00:00,2024-11-24 14:00:00,SL,0.010637466635196434,97217.37,96741.08692550349,-6.0980586209449426
long,2024-11-25 15:15:00,2024-11-25 17:00:00,SL,0.010753728127053799,96109.62,95344.33562048308,-9.259082051001837
short,2024-12-04 02:00:00,2024-12-04 05:00:00,SL,0.010824922762577651,95391.98000000001,96140.06999999999,-9.134676293360599
