time,side,bearish_candle,bullish_candle,double_top,double_bottom,head_shoulders,inv_head_shoulders,rising_wedge,falling_wedge,bull_flag,bear_flag,failed_breakout_pdh,failed_breakdown_pdl,structure_bull,structure_bear,vol_confirm,vol_ratio,momentum_bull,momentum_bear,htf_trend_up,strong_break_up,strong_break_down,rsi,atr_pct,hour,dow,bear_engulf,bull_engulf,shooting_star,hammer_candle,evening_star,morning_star,bear_pin,bull_pin,doji_bear,doji_bull,harami_bear,harami_bull,harami_cross_bear,harami_cross_bull,dark_cloud_cover,piercing_pattern,three_black_crows,three_white_soldiers,tweezer_top,tweezer_bottom,force_index_2,force_index_13,impulse_green,impulse_red,bearish_divergence,bullish_divergence,stoch_k,stoch_d,stoch_bull_turn,stoch_bear_turn,bb_pctb,bb_squeeze,adx,adx_strong_trend,realized_r,win
2022-01-02 16:45:00,sell,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3.2190636208320433,0,0,1,0,0,65.02995398627515,0.34996981973434554,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101153.82565941749,30206.40867438286,1,0,0,0,89.18013856812966,85.48488913779818,0,0,1.2471943618063281,1,17.726247316466054,0,3.0,1
2022-01-02 17:00:00,sell,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3.758662323625873,0,1,1,0,0,56.95487961996768,0.3970990329368195,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-78305.36858406257,1886.212334356369,0,0,0,0,54.609278350515375,75.14380155654477,0,1,0.8593505838398212,1,20.317575940773526,0,3.0,1
2022-01-03 03:30:00,buy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.449360297886113,0,1,0,0,0,40.28706467200525,0.32805801210936336,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-34548.36896456797,-9368.424237979685,0,1,0,0,9.306316672192496,16.706151371927252,0,0,0.024200359984780477,1,14.346526238945337,0,3.0,1
2022-01-03 03:45:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.076539509866774,0,0,0,0,0,40.49248287602221,0.3236304352169573,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-10699.044564989195,-7854.989684725417,0,1,0,0,14.490768192692796,15.687719552294409,1,0,0.09049175357662208,1,15.658408595450052,0,3.0,1
2022-01-03 04:00:00,buy,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8723039686545072,1,0,0,0,0,42.74859483576231,0.32129708354678405,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3517.491388736354,-5214.882677536197,0,0,0,1,26.848917332896672,16.88200073259399,1,0,0.20724998607730058,1,16.40115710702745,0,-0.5,0
2022-01-03 04:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.049685982661273,0,0,0,0,0,42.421408139589765,0.31242030482828353,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-402.9170103544309,-4807.488182159572,0,0,0,1,28.723072119887295,23.354252548492255,0,0,0.20356235974934223,1,16.84867629509004,0,-0.5,0
2022-01-03 04:30:00,buy,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9565292033016971,0,0,0,0,0,45.656053812522224,0.3082867779190652,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9799.228728082222,-1992.0896422366977,0,0,0,1,49.552102596124314,35.04136401630276,0,0,0.36447157624356613,1,16.872202555698113,0,-0.5,0
2022-01-03 04:45:00,buy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7884515815969898,0,0,0,0,0,42.57349485170381,0.3076414485159376,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6605.080439039178,-3822.8246965742946,0,0,0,1,23.984725857970354,34.08663352466065,0,0,0.17192478602438074,1,17.068570628417273,0,3.0,1
2022-01-03 05:00:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1790415429973309,0,1,0,0,0,41.153924645677506,0.3065336578434161,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9250.247943680122,-4787.111410778052,0,1,0,1,11.544465525108619,28.360431326401095,0,0,0.1075130973605798,1,17.640074119784664,0,3.0,1
2022-01-03 05:15:00,buy,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4209240618439123,1,0,0,0,0,48.0041129045491,0.32265767188002453,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28715.631401439674,2710.8432299044644,1,0,0,1,61.622540068979035,32.38391048401934,1,0,0.5417930114124395,1,16.623151713312865,0,-1.0,0
2022-01-03 09:15:00,buy,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1.7390952331723064,0,0,0,0,0,43.264925923299344,0.2756042515957007,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-31752.043758293912,-6313.821937031696,0,1,0,0,9.456400263632945,26.591387142731914,0,0,0.09228045896299669,1,11.454258464478459,0,3.0,1
2022-01-03 09:30:00,buy,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.1316137051687016,0,0,0,0,0,45.83505385728811,0.2757131010162762,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1553.1679608982558,-3476.6659549129436,0,1,0,0,29.88797943961718,24.804537138350298,1,0,0.2799907594703785,1,11.165359625986033,0,3.0,1
2022-01-03 14:45:00,buy,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3.1158264675800167,0,1,0,0,0,43.03386607256448,0.41044539751450965,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-145070.97393298347,-32910.84340430471,0,1,1,0,13.60621118012408,23.57826086956536,0,0,-0.10213521830144076,1,21.544927928946173,0,-1.0,0
2022-01-03 15:00:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.5635364890708043,0,0,0,0,0,46.13248050797061,0.412044669716919,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-20659.808375926972,-22274.183717603853,0,1,1,0,26.398757763975407,24.773613986657633,1,0,0.12317999018059186,1,20.774939468222126,0,-1.0,0
2022-01-03 15:15:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.989400092344415,0,0,0,0,0,45.17686328743947,0.4109295272009593,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-13384.663083708892,-20484.59896331757,0,1,1,0,21.660869565217716,20.55527950310574,0,0,0.09650990414337632,1,19.870117577452152,0,-1.0,0
2022-01-03 15:30:00,buy,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6970313928527151,0,0,0,0,0,44.08598580486457,0.39807562331986307,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9582.355670502895,-18655.542249115046,0,1,1,0,16.27080745341655,21.443478260869895,0,0,0.08568400081159248,1,19.029925821737177,0,-1.0,0
2022-01-03 15:45:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3.353884689599001,0,0,0,0,0,39.42074810002,0.42992249617458744,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127249.68578703802,-42573.80061999941,0,1,1,0,12.837918562847932,16.923198527160736,0,0,-0.06957660597560018,1,19.590398840940555,0,-1.0,0
2022-01-03 16:00:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2.063668182232575,0,0,0,0,0,38.009631212728955,0.43196418610207665,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68962.58397041199,-42180.26239744221,0,1,1,0,6.024018316125846,11.710914777463445,0,0,-0.0356504462895241,1,20.133665789491857,0,-1.0,0
2022-01-03 16:15:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5.93488572120758,0,0,0,0,0,33.49397017051504,0.4612286360426437,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-340778.93083993194,-104252.66837990645,0,1,1,0,9.715495631434383,9.525810836802725,1,0,-0.11797713794545696,1,21.759663831581083,0,-1.0,0
2022-01-03 16:30:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.6036369034171247,0,0,0,0,0,35.06052422921428,0.4650034562497378,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-96514.73447291246,-85699.80665269164,0,1,1,0,15.06157446308667,10.267029470215638,1,0,0.013924913611693795,1,23.269519156378223,0,-1.0,0
2022-01-03 16:45:00,buy,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9224560694098153,1,0,0,0,0,36.80369115046462,0.46018302820157003,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-21083.184708637797,-71080.89282037862,0,0,1,0,20.539531918085334,15.105534004202134,1,0,0.10742794915119368,1,24.671527672261277,0,-1.0,0
2022-01-03 17:00:00,buy,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.975240394049625,0,0,0,0,0,35.938397895708334,0.4601779944306163,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-17167.547595144548,-63099.297994381384,0,0,1,0,17.056061050778005,17.55238914398334,0,0,0.1144683887894994,1,24.868133644475407,0,-1.0,0
2022-01-03 17:15:00,buy,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.9352474923123194,0,0,0,0,0,43.94563692249999,0.48261060267721595,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51364.94775148445,-41852.0846487842,0,0,1,0,42.373544662948746,26.656379210604033,1,0,0.33209267181991436,1,24.016671697822677,0,-1.0,0
2022-01-03 17:30:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8296810477711589,0,0,0,0,0,41.64268467004669,0.4839468960224397,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4433.908610838687,-40492.2635263865,0,0,1,0,31.70531259172274,30.378306101816502,0,0,0.26871547463731954,1,23.218241902649694,0,-1.0,0
2022-01-03 17:45:00,buy,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4324247211096329,0,0,0,0,0,41.42943820402257,0.46855048105799174,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2526.51940494593,-34932.34370861694,0,0,1,0,30.707367185207026,34.92874147995951,0,0,0.28331407360104754,1,22.476842807131924,0,-1.0,0
2022-01-03 18:00:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5348032482590194,0,0,0,0,0,42.44163908198586,0.4653145801919121,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3381.8782938180975,-29036.855015500223,0,0,1,0,38.18667722458702,33.5331190005056,0,0,0.3303857528265104,1,21.4917877248758,0,-1.0,0
2022-01-03 18:15:00,buy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4288479296516525,0,0,0,0,0,42.656858350355485,0.4479888960726907,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.9163326061803,-24738.813534428733,0,0,1,0,46.921334022340105,38.605126144044725,0,0,0.3548643172304383,1,20.577093719923685,0,-1.0,0
2022-01-03 18:30:00,buy,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3528590858926491,0,1,0,0,0,39.26019994886922,0.4471580957877382,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-12070.981181464847,-23921.83016358182,0,1,1,0,26.774522664334636,37.29417797042059,0,0,0.2352671424776003,1,20.474003830762356,0,-1.0,0
2022-01-03 18:45:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5480921048746916,1,0,0,0,0,39.50536031570139,0.4326019407664182,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-3064.8844174212754,-20298.973859555776,0,0,1,1,30.11185553670559,34.602570741126776,0,0,0.2631865584866241,1,20.61509434922222,0,-1.0,0
2022-01-03 19:00:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6029083092237345,0,0,0,0,0,40.30077470815655,0.43146279177192987,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297.9362161926574,-16687.785232047863,0,0,1,1,33.443080196681755,30.109819465907332,0,0,0.30777997896428566,1,21.025631809720917,0,-1.0,0
2022-01-03 19:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39076119698779266,0,0,0,0,0,44.16502589596249,0.4275247351877744,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11413.933971397684,-12022.11122046957,1,0,1,1,66.21480511097238,43.25658028145324,0,0,0.45355471487358273,1,20.6440406539854,0,-1.0,0
2022-01-03 19:30:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25850838142641636,0,0,0,0,0,43.512202328028046,0.4114112989580934,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2262.71317446593,-10635.080649545338,0,0,1,1,61.34685120844547,53.66824550536654,0,0,0.4480930178818665,1,20.279970518715267,0,-1.0,0
2022-01-03 19:45:00,buy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6297385201931044,0,1,0,0,0,38.267773129948836,0.4237877812528294,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32312.8165258449,-16201.580753324622,0,1,1,1,14.356563825761704,47.30607338172652,0,0,0.1616637494905385,1,21.00716676258571,0,-1.0,0
2022-01-03 23:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48567457107529444,0,0,0,0,0,48.88825218209298,0.48212390669372396,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18480.076312776124,-8467.464909655933,1,0,1,1,91.69952352208396,73.45081317278526,0,0,0.6845155025281132,1,24.100064249580903,0,-1.0,0
2022-01-03 23:30:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7184616322304348,0,0,0,0,0,51.62123110426105,0.4790141432837358,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27106.963480259357,-2769.197484847805,1,0,1,1,93.78164233659516,86.38634885575901,0,0,0.7840447652069747,1,23.433834139087615,0,-1.0,0
2022-01-03 23:45:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4450783159951456,0,1,0,0,0,49.72791377825057,0.46803106028803126,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,251.501319552548,-4255.916381412527,0,0,1,1,85.14768315662776,90.20961633843564,0,1,0.7155674566177146,1,22.81519189362956,0,-1.0,0
2022-01-04 14:45:00,sell,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.9854717265540405,0,0,1,0,0,68.18990299540533,0.42192563107689784,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370741.9694456395,95702.69226108433,1,0,0,0,84.70599027612133,86.63303203113666,0,1,1.1593811916103747,1,29.688507478420426,1,3.0,1
2022-01-04 15:00:00,sell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.321681495490146,0,0,1,0,0,69.22142924808578,0.4269448952579879,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177333.967759682,93549.4457833156,1,0,0,0,86.16257385363467,90.28901995002703,0,0,1.10089383549045,1,32.48986251529453,1,3.0,1
2022-01-04 15:15:00,sell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081451997440932,0,0,1,0,0,67.52716453258236,0.42704184495948544,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46108.951841894486,77399.01694041348,1,0,0,0,81.96489882705623,84.27782098560408,0,1,0.9736830149811031,1,34.34706220204619,1,3.0,1
2022-01-04 18:30:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.629823496436687,0,0,0,0,0,36.19654328738624,0.5200645615756844,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-631308.5032043603,-139452.31518174158,0,1,1,0,7.626908947865933,6.839279059671857,1,0,-0.17600716527509766,1,21.327623792403095,0,-1.0,0
2022-01-04 18:45:00,buy,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4.495810507192834,0,0,0,0,0,33.03190375797455,0.5634229808048518,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-544745.3093019855,-191168.2290630354,0,1,1,0,13.412304985085523,7.148048804555536,1,0,-0.1486561517284414,1,23.615503326620342,0,-0.5,0
2022-01-04 19:00:00,buy,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2.7030019079500742,1,0,0,0,0,45.14159901952682,0.6513900486335809,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330833.5936215386,-54055.1898992731,0,0,1,0,49.80831613093497,23.615843354628804,1,0,0.23586625593583088,1,23.575533204416985,0,-1.0,0
2022-01-04 23:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7449972008147813,0,0,0,0,0,43.49874468595637,0.48598839685733447,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15087.433129428935,-5584.053548741105,0,1,1,1,32.079069360622626,27.55204547531896,1,0,0.31439227873041287,1,24.159670220739155,0,-1.0,0
2022-01-04 23:30:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5431699215590445,0,0,0,0,0,39.839910533294876,0.49723712048949686,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-35072.74555992353,-13379.593742435201,0,1,1,1,7.705546077638867,15.177748529411772,0,0,-0.003832300495231992,1,25.205225711746507,1,3.0,1
2022-01-04 23:45:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4468293532781772,0,0,0,0,0,40.312243463718296,0.4977082565099652,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-8785.869693241015,-10845.713459215853,0,1,1,1,11.188506747932015,16.991040728731168,1,0,-0.008570169570062841,1,26.176098667681906,1,-0.5,0
2022-01-05 18:00:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.156503669355198,0,0,0,0,0,38.167945908662006,0.5771440019404501,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-329084.26158305904,-82921.09429185971,0,1,0,0,18.164239056101156,12.413974713015712,1,0,-0.1752728958325325,1,19.60548571659249,0,-1.0,0
2022-01-05 18:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.631113080201146,0,0,0,0,0,40.01526000346303,0.5961091561708017,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-74960.44041515444,-63632.15651176578,0,1,0,0,24.336561438812545,14.561492481219238,1,0,0.003073529583996529,1,21.958691918098975,0,3.0,1
2022-01-05 19:00:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6979253169917878,0,1,0,0,0,38.38971809700228,0.6598315012452415,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107851.57805170106,-55378.30627108256,0,1,0,0,12.956589023186313,26.68130242427266,0,0,0.032453793036239915,1,21.792547756414738,0,-1.0,0
2022-01-05 19:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6968123545112364,1,0,0,0,0,42.99176442407512,0.676279643414042,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65181.85912516743,-25795.89427327053,0,0,0,1,31.406031822265074,25.042074043161886,1,0,0.22317270807678571,1,22.559409551580814,0,-1.0,0
2022-01-05 19:30:00,buy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.2780043225314788,0,1,0,0,0,38.11421432602456,0.7012100908544163,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-103358.05011607792,-48914.767196617686,0,1,0,0,1.3029518752725011,15.22185757357463,0,0,0.044092081045643015,1,23.313576260791105,0,-1.0,0
2022-01-05 19:45:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.586101758219778,0,0,0,0,0,29.111069134272654,0.837037360787111,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3184944.5348237636,-717032.3400510447,0,1,0,0,8.550982583460959,13.75332209366618,1,0,-0.24133307443302493,0,26.0326355504733,1,-1.0,0
2022-01-06 04:30:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9376102802624152,0,0,0,0,0,30.447495926009495,0.726500286330805,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49642.36701966569,-36139.97728517484,0,1,0,1,14.156009704346214,14.927212821682604,1,0,0.042270796521039024,1,57.51379537843875,1,-1.0,0
2022-01-06 09:30:00,buy,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2.088922087523889,0,0,0,0,0,38.67549295957636,0.609352620574283,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6239.049511704994,-15420.685363495326,0,1,0,0,38.671049239494835,21.001397844707977,1,0,0.0060009570382324705,1,44.978449608682965,1,-1.0,0
2022-01-06 09:45:00,buy,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1.9254307313245107,0,0,0,0,0,35.667571526190955,0.6421948818825441,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-124353.3401078313,-40310.521014081634,0,1,0,0,19.792480064362017,22.348790189394794,0,0,-0.166125261414192,1,46.21944619353162,1,-0.5,0
2022-01-06 10:00:00,buy,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.0006446664709325,0,0,0,0,0,37.291693044768365,0.6250274888625719,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-20933.080562076917,-30155.153839098508,0,1,0,0,27.377487518042773,28.613672273966543,1,0,0.021252251229815618,1,47.37180016517679,1,-1.0,0
2022-01-06 10:15:00,buy,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.9197443071072537,1,0,0,0,0,41.183283578622806,0.6252157318684125,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39830.37969050676,-15816.973316827494,0,0,0,0,46.30983649227393,31.159934691559574,0,0,0.270634822014355,1,47.58519001238941,1,-0.5,0
2022-01-06 12:15:00,buy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8185199500247199,0,0,0,0,0,40.89222591084028,0.5733744706744324,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29160.52529389351,-9247.62834132114,0,1,0,1,35.54028637301269,50.05963317502317,0,0,0.20339211340626484,1,43.01685723304349,1,-0.5,0
2022-01-06 12:30:00,buy,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8623414614226438,1,0,0,0,0,43.08506614895579,0.5617558250502647,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15195.026254568747,-2587.566859875281,0,0,0,1,58.52132565871767,47.73522703739101,0,0,0.35448820775689766,1,42.94215191980085,1,-0.5,0
2022-01-06 15:00:00,buy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.4154181678416071,0,0,0,0,0,44.1270612865813,0.592285405384827,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79810.3491514034,-23468.686331682773,0,1,0,1,16.730481367683176,40.890254470968564,0,0,0.2452085155316904,1,24.3385537872521,0,-0.5,0
2022-01-07 03:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.427466272178226,0,0,0,0,0,31.86726418286743,0.4638335658013307,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-583871.0252407091,-131743.5722329596,0,1,1,0,17.072650194503233,16.46179175358348,0,0,-0.2694270499214798,1,23.474415389383807,0,-1.0,0
2022-01-07 03:30:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.761618102837776,0,0,0,0,0,25.815020291833733,0.5695511905804677,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1119000.700481838,-311003.8530714515,0,1,1,0,18.46041590660341,18.567535892915586,1,0,-0.3104014054926144,1,27.370415395763274,1,-1.0,0
2022-01-07 08:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.836622963728159,0,0,0,0,0,51.827856824172244,0.800428824954195,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631984.4529098513,119912.63676032123,1,0,1,1,63.88817645550127,70.641862481203,0,0,1.2107263541934925,1,45.018856772380616,1,-1.0,0
2022-01-07 08:30:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6650712743456708,0,0,0,0,0,50.407780975783844,0.8290520912061659,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151608.31826328547,90128.01021456142,1,0,1,1,58.993659674215806,65.50957360067848,0,0,1.0248077312555708,1,43.58984480471796,1,-1.0,0
2022-01-07 09:00:00,buy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5931596245129742,0,0,0,0,0,52.89699887629668,0.7948062749037794,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75010.16737405321,75470.57490562864,1,0,1,1,68.0013360611246,59.861701768093916,0,0,1.0223463648199913,1,40.95618866201004,1,-1.0,0
2022-01-07 09:15:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6983021532845837,0,0,0,0,0,53.93645031618638,0.7855663764264094,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45643.61535515252,69111.96982563916,1,0,1,1,71.94569865857085,64.17904809621226,0,0,0.9904771569824621,1,40.35810243254885,1,-1.0,0
2022-01-07 09:30:00,buy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6700417424127032,0,0,0,0,0,54.72066869795664,0.7670072517470429,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30179.96953565093,62445.709368533586,1,0,1,1,74.89397997101234,71.61367156356927,0,0,0.9573774704447963,1,40.00961487197999,1,-1.0,0
2022-01-07 09:45:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4061933538756831,0,1,0,0,0,53.94057763672574,0.7369025367461628,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2684.066820416014,51944.33881057144,0,0,1,1,72.50875298973479,73.116143873106,0,0,0.8771355964771695,1,39.59419137243308,1,-1.0,0
2022-01-07 10:00:00,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4263955836669664,0,0,0,0,0,54.445979355017975,0.7116673021665073,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6602.544360938559,45746.8308563755,0,0,1,1,74.27664815665293,73.89312703913335,0,0,0.85311762182349,1,39.13440409594986,1,-1.0,0
