zone_pct,htf_rule,rr1,rr2,score_threshold,sl_method,tp2_enabled,use_htf_filter,num_trades,round_trips,win_rate,total_pnl_pct,profit_factor,cagr_pct,max_dd_pct,positive_years,years_present,years
0.2,4h,2.0,4.0,4,ATR,True,False,2140,1599,40.70093457943925,-11.574962333455858,0.8388400058523475,-2.603857481238381,-11.918041960840243,0,5,4.662559890485968
0.2,4h,2.0,4.0,4,ATR,False,True,603,603,40.13266998341625,1.6233580012965314,1.0736268714961148,0.34617375293763963,-1.7090356968800402,2,5,4.659822039698836
0.2,4h,2.0,4.0,4,ATR,False,False,1860,1860,33.655913978494624,-12.339484718020838,0.8323466290379756,-2.786693351487979,-12.631829847682782,0,5,4.659822039698836
0.2,4h,1.0,2.0,5,Swing,True,True,365,230,59.726027397260275,1.7741983886856951,1.245620350016593,0.37990780296941473,-0.6251717076806997,4,5,4.63791923340178
0.2,4h,1.0,2.0,5,Swing,True,False,1185,785,53.333333333333336,-4.845614474313768,0.8383654498835141,-1.0614898810826223,-5.028359994443625,1,5,4.654346338124572
0.2,4h,1.0,2.0,5,Swing,False,True,233,233,52.36051502145923,0.5097522925531394,1.0821733883608589,0.10969062688070963,-0.8199795877300313,2,5,4.63791923340178
0.2,4h,1.0,2.0,5,Swing,False,False,818,818,46.82151589242054,-6.713924847270189,0.7493329139480206,-1.4821205519705893,-6.824837782356457,0,5,4.654346338124572
0.2,4h,1.0,2.0,5,ATR,True,True,369,234,60.70460704607046,0.3558870987540068,1.0523736174202325,0.07662733980735581,-1.3255293104825692,3,5,4.63791923340178
0.2,4h,1.0,2.0,5,ATR,True,False,1247,826,55.894145950280674,-4.000038931375125,0.8592971669100364,-0.8732461346076525,-4.127273188937976,1,5,4.654346338124572
0.2,4h,1.0,2.0,5,ATR,False,True,236,236,54.23728813559322,-0.5299262735466252,0.9091035149654524,-0.11449770789621061,-1.4331914907799221,2,5,4.63791923340178
0.2,4h,1.0,2.0,5,ATR,False,False,841,841,49.70273483947681,-5.370184353374848,0.7831271857765806,-1.1789318108935465,-5.522282372985307,0,5,4.654346338124572
0.2,4h,1.5,3.0,5,Swing,True,True,326,223,53.37423312883436,3.0437027092758124,1.3590065224170773,0.648569638159957,-1.569864083814399,5,5,4.63791923340178
0.2,4h,1.5,3.0,5,Swing,True,False,1037,742,45.61234329797493,-3.2999713000528628,0.8998007361007812,-0.7183782260004712,-3.950521862896477,1,5,4.654346338124572
